Player,TS%,PTS,MP,Tm,G,year
Michael Stewart,,0.0,2.0,BOS,1,2004
Peja Stojakovic,48.79529323870003,20.9,517.0,SAC,12,2004
Erick Strickland,50.872093023255815,18.2,41.0,MIL,3,2004
Mike Sweetney,58.58112475759534,14.5,57.0,NYK,4,2004
Stromile Swift,40.69244604316546,18.1,74.0,MEM,4,2004
Wally Szczerbiak,54.58982702517554,25.5,298.0,MIN,12,2004
Maurice Taylor,53.77584933530281,23.3,115.0,HOU,5,2004
Kurt Thomas,47.07631318136769,19.0,139.0,NYK,4,2004
Tim Thomas,49.218095504049145,28.2,22.0,NYK,1,2004
Jamaal Tinsley,49.63793506190143,17.0,422.0,IND,16,2004
Robert Traylor,48.57786539003098,13.8,40.0,NOH,4,2004
Gary Trent,36.84701492537313,15.8,71.0,MIN,13,2004
Jake Tsakalidis,113.63636363636364,37.2,3.0,MEM,1,2004
Hedo Turkoglu,43.26603061903705,15.6,271.0,SAS,10,2004
Keith Van Horn,39.5698051948052,15.6,137.0,MIL,5,2004
Dwyane Wade*,52.66853932584269,25.5,510.0,MIA,13,2004
Antoine Walker,38.1578947368421,17.4,140.0,DAL,5,2004
Samaki Walker,0.0,0.0,11.0,MIA,4,2004
Ben Wallace*,45.73563514558104,14.2,924.0,DET,23,2004
Gerald Wallace,51.00884153253232,18.0,20.0,SAC,3,2004
Rasheed Wallace,47.82048924038993,20.8,803.0,DET,23,2004
Luke Walton,47.8122283396117,13.2,134.0,LAL,17,2004
Charlie Ward,91.73228346456692,46.6,13.0,SAS,5,2004
Earl Watson,58.2107843137255,17.1,62.0,MEM,4,2004
Clarence Weatherspoon,45.89575859886052,17.4,22.0,HOU,2,2004
Chris Webber*,48.66412213740458,25.5,446.0,SAC,12,2004
Bonzi Wells,54.38172462186184,27.9,94.0,MEM,4,2004
Jiri Welsch,59.27835051546392,16.1,104.0,BOS,4,2004
David Wesley,44.41624365482234,16.8,243.0,NOH,7,2004
David West,60.56085918854415,20.3,111.0,NOH,7,2004
Rodney White,26.732673267326728,16.2,26.0,DEN,4,2004
Mike Wilks,,0.0,5.0,HOU,2,2004
Aaron Williams,55.94817432273263,15.2,149.0,NJN,11,2004
Frank Williams,39.25619834710744,13.3,74.0,NYK,4,2004
Jason Williams,43.79734848484848,18.5,130.0,MEM,4,2004
Scott Williams,0.0,0.0,11.0,DAL,3,2004
Shammond Williams,51.77085349332301,21.4,18.0,NOH,3,2004
Corliss Williamson,44.56882255389718,21.5,327.0,DET,22,2004
Kevin Willis,35.545023696682456,13.2,25.0,SAS,7,2004
Loren Woods,,0.0,2.0,MIA,1,2004
Metta World Peace,46.51327936372674,26.2,584.0,IND,15,2004
Lorenzen Wright,43.01902630106324,12.3,100.0,MEM,4,2004
Wang Zhizhi,,0.0,7.0,MIA,3,2004
Ray Allen*,59.90309305721493,36.1,436.0,SEA,11,2005
Tony Allen,45.06568897036359,11.8,90.0,BOS,7,2005
Shandon Anderson,31.055900621118017,4.4,97.0,MIA,8,2005
Carmelo Anthony,49.41126997476872,28.2,180.0,DEN,5,2005
Gilbert Arenas,50.15140045420136,26.5,450.0,WAS,10,2005
Darrell Armstrong,56.34920634920635,14.2,66.0,DAL,9,2005
Carlos Arroyo,39.72457627118644,15.0,150.0,DET,19,2005
Marcus Banks,50.5745750538664,16.9,106.0,BOS,7,2005
Leandro Barbosa,40.76086956521739,13.2,116.0,PHO,12,2005
Brent Barry,61.81561285764747,14.0,555.0,SAS,23,2005
Jon Barry,58.22981366459628,18.0,183.0,HOU,7,2005
Shane Battier,43.93190554640308,12.8,119.0,MEM,4,2005
Travis Best,51.94571222675955,17.3,82.0,NJN,4,2005
Mike Bibby,47.1561230412072,26.0,200.0,SAC,5,2005
Chauncey Billups,57.692307692307686,26.7,985.0,DET,25,2005
Steve Blake,24.789915966386555,5.9,17.0,WAS,4,2005
Mark Blount,26.881720430107524,10.4,43.0,BOS,4,2005
Bruce Bowen,48.98723029502422,8.9,814.0,SAS,23,2005
Ryan Bowen,34.13411683373661,7.9,125.0,HOU,7,2005
Earl Boykins,46.421590738234855,24.7,152.0,DEN,5,2005
Shawn Bradley,65.33493541604085,17.4,27.0,DAL,7,2005
Devin Brown,45.463155900738776,19.2,60.0,SAS,12,2005
Kwame Brown,44.229149115417016,12.6,60.0,WAS,3,2005
Greg Buckner,27.89473684210526,5.3,100.0,DEN,5,2005
Rodney Buford,,0.0,4.0,NJN,3,2005
Antonio Burks,,0.0,3.0,MEM,1,2005
Rasual Butler,46.3381555153707,16.4,182.0,MIA,12,2005
Marcus Camby,48.25367647058823,14.7,184.0,DEN,5,2005
Elden Campbell,36.24969279921357,11.8,57.0,DET,10,2005
Brian Cardinal,46.633790737564325,17.4,78.0,MEM,4,2005
Vince Carter,47.77263875365141,31.4,179.0,NJN,4,2005
Tyson Chandler,58.15952326380931,20.3,172.0,CHI,6,2005
Jason Collins,26.620918125887368,4.5,128.0,NJN,4,2005
Nick Collison,63.16489361702129,22.8,218.0,SEA,11,2005
Austin Croshere,69.80802792321117,16.0,88.0,IND,10,2005
Samuel Dalembert,53.94977766152237,16.5,192.0,PHI,5,2005
Erick Dampier,57.60023937761819,15.4,308.0,DAL,13,2005
Antonio Daniels,60.73667711598746,24.8,331.0,SEA,11,2005
Marquis Daniels,49.91204925241864,22.7,165.0,DAL,11,2005
Antonio Davis,50.75187969924813,16.2,175.0,CHI,6,2005
Dale Davis,50.08012820512821,12.5,311.0,IND,13,2005
Josh Davis,0.0,0.0,4.0,PHI,2,2005
Ricky Davis,51.04606718970026,20.3,240.0,BOS,7,2005
Juan Dixon,50.86647067925112,26.3,219.0,WAS,10,2005
Michael Doleac,47.45001448855404,13.1,65.0,MIA,9,2005
Keyon Dooling,57.37027082902626,22.2,264.0,MIA,15,2005
Chris Duhon,44.28833231521075,11.6,159.0,CHI,6,2005
Tim Duncan*,52.57510729613733,34.3,869.0,SAS,23,2005
Ronald Dupree,28.365384615384613,5.9,38.0,DET,14,2005
Francisco Elson,0.0,0.0,6.0,DEN,1,2005
Maurice Evans,73.91078838174275,17.1,56.0,SAC,3,2005
Reggie Evans,44.509151414309486,10.7,208.0,SEA,11,2005
Michael Finley,53.122798779056126,18.1,491.0,DAL,13,2005
Danny Fortson,65.19594023118128,18.5,105.0,SEA,11,2005
Jeff Foster,63.16014844419069,17.7,245.0,IND,13,2005
Lawrence Funderburke,51.11882716049383,5.3,28.0,CHI,5,2005
Pau Gasol*,49.74976167778837,33.4,133.0,MEM,4,2005
Eddie Gill,53.05602716468592,30.0,45.0,IND,7,2005
Manu Ginobili*,65.05647130647131,34.1,772.0,SAS,23,2005
Ben Gordon,51.1495083863505,28.3,153.0,CHI,6,2005
Willie Green,60.222359481161206,23.4,63.0,PHI,5,2005
Adrian Griffin,54.4921442797079,19.7,86.0,CHI,5,2005
Darvin Ham,51.83061314512573,9.4,24.0,DET,14,2005
Richard Hamilton,51.120338451895954,26.1,1079.0,DET,25,2005
Othella Harrington,51.2548603746907,23.2,103.0,CHI,6,2005
Devin Harris,55.01692828562634,14.3,80.0,DAL,9,2005
Udonis Haslem,54.52342487883684,13.5,543.0,MIA,15,2005
Brendan Haywood,58.0128205128205,18.1,296.0,WAS,10,2005
Alan Henderson,60.83015267175572,10.2,92.0,DAL,9,2005
Nene,52.989463366821866,17.3,101.0,DEN,5,2005
Kirk Hinrich,56.26705062140043,29.7,213.0,CHI,6,2005
Robert Horry,59.06490922656056,19.0,618.0,SAS,23,2005
Eddie House,50.67238355096472,20.8,23.0,SAC,3,2005
Josh Howard,56.06920541926035,24.5,428.0,DAL,13,2005
Larry Hughes,48.21191074331313,26.1,401.0,WAS,10,2005
Lindsey Hunter,39.02016041621505,14.4,374.0,DET,25,2005
Steven Hunter,58.008378988076046,14.4,213.0,PHO,15,2005
Andre Iguodala,50.74474299065421,13.9,192.0,PHI,5,2005
Allen Iverson*,56.20447123838231,35.8,238.0,PHI,5,2005
Bobby Jackson,33.941039565554696,17.5,79.0,SAC,5,2005
Jim Jackson,62.25517627308338,17.8,474.0,PHO,15,2005
Marc Jackson,34.29585571757483,14.3,65.0,PHI,5,2005
Stephen Jackson,51.09159553512803,24.9,472.0,IND,13,2005
Jerome James,54.99561787905346,25.1,295.0,SEA,11,2005
Mike James,55.82274132600482,26.0,171.0,HOU,7,2005
Antawn Jamison,52.58207934336527,24.6,380.0,WAS,10,2005
Al Jefferson,46.68706478159949,17.7,136.0,BOS,7,2005
Richard Jefferson,49.36412315930389,23.6,140.0,NJN,4,2005
Jared Jeffries,56.75909878682842,13.1,247.0,WAS,10,2005
Anthony Johnson,49.04335190118673,16.2,316.0,IND,13,2005
DerMarr Johnson,68.02486187845304,19.7,78.0,DEN,4,2005
Joe Johnson,60.544149890372736,24.3,355.0,PHO,9,2005
Dahntay Jones,48.28326180257511,16.2,71.0,MEM,3,2005
Damon Jones,63.45344555497107,19.3,498.0,MIA,15,2005
Eddie Jones,58.98366606170599,18.2,601.0,MIA,15,2005
Fred Jones,44.55583402951824,12.8,234.0,IND,13,2005
James Jones,52.06749771967163,13.7,214.0,IND,13,2005
Jason Kidd*,48.04906316399458,19.9,182.0,NJN,4,2005
Kyle Korver,43.42547627941726,9.3,147.0,PHI,5,2005
Nenad Krstic,62.22510995601759,24.9,154.0,NJN,4,2005
Christian Laettner,54.26431041106415,11.3,136.0,MIA,13,2005
Raef LaFrentz,52.84256559766764,14.5,185.0,BOS,7,2005
Rashard Lewis,52.63631455821487,23.4,312.0,SEA,8,2005
Shawn Marion,55.0249169435216,21.2,635.0,PHO,15,2005
Kenyon Martin,48.66653688923497,20.0,164.0,DEN,5,2005
Tony Massenburg,21.82598401894052,5.9,28.0,SAS,9,2005
Walter McCarty,30.64798598949212,5.6,55.0,PHO,8,2005
Antonio McDyess,51.10694518835922,22.9,494.0,DET,25,2005
Tracy McGrady*,55.67834070044202,39.3,301.0,HOU,7,2005
Aaron McKie,50.0,4.5,85.0,PHI,5,2005
Darko Milicic,33.52011206724035,13.4,21.0,DET,9,2005
Andre Miller,50.54668517875738,23.3,184.0,DEN,5,2005
Brad Miller,60.68511796733211,21.4,139.0,SAC,5,2005
Mike Miller,61.83553916250813,22.8,110.0,MEM,4,2005
Reggie Miller*,58.4349593495935,25.3,430.0,IND,13,2005
Yao Ming*,69.37250258990677,37.5,220.0,HOU,7,2005
Cuttino Mobley,50.58987383254138,24.7,159.0,SAC,5,2005
Nazr Mohammed,56.08339931380312,17.0,528.0,SAS,23,2005
Alonzo Mourning*,68.23378108030867,19.1,254.0,MIA,15,2005
Ronald Murray,27.22464219041692,10.5,62.0,SEA,4,2005
Dikembe Mutombo*,65.76063130206052,12.0,101.0,HOU,7,2005
Eduardo Najera,0.0,0.0,13.0,DEN,2,2005
Steve Nash*,60.31144101984831,29.9,610.0,PHO,15,2005
Rasho Nesterovic,38.46153846153846,4.8,114.0,SAS,15,2005
Andres Nocioni,49.97895622895624,19.0,202.0,CHI,6,2005
Moochie Norris,0.0,0.0,7.0,HOU,2,2005
Dirk Nowitzki*,50.48577376821651,29.1,551.0,DAL,13,2005
Jermaine O'Neal,42.79749478079332,24.6,476.0,IND,13,2005
Shaquille O'Neal*,55.2123277943474,31.1,431.0,MIA,13,2005
Greg Ostertag,100.0,12.2,26.0,SAC,2,2005
Bo Outlaw,0.0,0.0,2.0,PHO,1,2005
Scott Padgett,50.23923444976077,12.6,109.0,HOU,7,2005
Jannero Pargo,48.9211523011592,34.1,76.0,CHI,5,2005
Tony Parker*,48.91388075797258,25.4,858.0,SAS,23,2005
Gary Payton*,46.88546550569323,16.8,239.0,BOS,7,2005
Anthony Peeler,20.2376851532897,4.7,43.0,WAS,7,2005
Kendrick Perkins,71.20253164556962,18.0,28.0,BOS,6,2005
Wesley Person,53.64963503649635,14.7,54.0,DEN,4,2005
Eric Piatkowski,52.008177008177,17.3,66.0,CHI,5,2005
Paul Pierce*,65.04752698566134,32.3,277.0,BOS,7,2005
Zoran Planinic,,0.0,3.0,NJN,3,2005
Scot Pollard,40.83008690440517,10.9,67.0,IND,9,2005
James Posey,63.3855331841909,20.4,100.0,MEM,4,2005
Vitaly Potapenko,50.0,14.6,37.0,SEA,5,2005
Tayshaun Prince,50.40322580645162,18.5,1023.0,DET,25,2005
Laron Profit,0.0,0.0,5.0,WAS,3,2005
Vladimir Radmanovic,44.66532460996477,14.2,122.0,SEA,6,2005
Justin Reed,45.20520113774889,17.8,22.0,BOS,6,2005
Jared Reiner,0.0,0.0,7.0,CHI,3,2005
Quentin Richardson,52.761855132881706,16.2,564.0,PHO,15,2005
Luke Ridnour,46.15106177606177,15.3,378.0,SEA,11,2005
Clifford Robinson,50.09680542110358,20.7,71.0,NJN,4,2005
Glenn Robinson,47.55009392611146,24.3,113.0,SAS,13,2005
Rodney Rogers,62.179344189159046,22.3,49.0,PHI,4,2005
Michael Ruffin,67.4198250728863,7.4,156.0,WAS,9,2005
Bryon Russell,64.49721489299324,17.6,9.0,DEN,3,2005
John Salmons,,0.0,4.0,PHI,2,2005
Brian Scalabrine,35.012731902510005,7.7,61.0,NJN,4,2005
Brian Skinner,50.0,9.0,47.0,SAC,4,2005
Jabari Smith,,0.0,4.0,NJN,3,2005
Steve Smith,0.0,0.0,8.0,MIA,3,2005
Darius Songaila,47.523427041499325,14.2,75.0,SAC,5,2005
Jerry Stackhouse,50.86661642803316,27.0,403.0,DAL,13,2005
Peja Stojakovic,59.37654626422564,28.8,203.0,SAC,5,2005
Amar'e Stoudemire,61.61060802069858,38.1,601.0,PHO,15,2005
Bob Sura,53.60371996900027,16.6,182.0,HOU,7,2005
Stromile Swift,60.65065224307985,30.5,48.0,MEM,3,2005
Jason Terry,63.509149623250806,23.6,501.0,DAL,13,2005
Billy Thomas,0.0,0.0,2.0,NJN,2,2005
Etan Thomas,62.04756980351603,19.2,126.0,WAS,8,2005
Kenny Thomas,55.8059669456965,20.8,153.0,SAC,5,2005
Jamaal Tinsley,39.710869177226485,17.8,247.0,IND,9,2005
Beno Udrih,46.33486047480216,17.8,241.0,SAS,21,2005
Keith Van Horn,58.10070789368238,34.8,33.0,DAL,3,2005
Dwyane Wade*,56.07769423558897,35.8,571.0,MIA,14,2005
Antoine Walker,45.96131128174838,24.9,224.0,BOS,6,2005
Ben Wallace*,48.661800486618006,14.4,979.0,DET,25,2005
Rasheed Wallace,51.03836677226328,23.2,826.0,DET,25,2005
Earl Watson,38.03360581289737,13.4,74.0,MEM,4,2005
Clarence Weatherspoon,,0.0,1.0,HOU,1,2005
Chris Webber*,46.5496529631607,27.9,186.0,PHI,5,2005
Bonzi Wells,60.17909957279001,29.3,25.0,MEM,2,2005
David Wesley,47.68392370572207,11.2,280.0,HOU,7,2005
Delonte West,63.88184124682856,14.1,115.0,BOS,7,2005
Damien Wilkins,48.791236464366655,15.5,136.0,SEA,7,2005
Jason Williams,63.168124392614175,31.2,114.0,MEM,4,2005
Corliss Williamson,54.38895194854332,34.5,40.0,SAC,5,2005
Lorenzen Wright,57.25406137184116,20.3,85.0,MEM,4,2005
Shareef Abdur-Rahim,55.55025748617205,23.3,129.0,SAC,6,2006
Malik Allen,45.97787081339713,12.3,116.0,CHI,6,2006
Derek Anderson,51.0150137449778,19.3,66.0,MIA,8,2006
Shandon Anderson,41.66666666666667,7.7,90.0,MIA,13,2006
Carmelo Anthony,43.0250878681372,28.4,193.0,DEN,5,2006
Gilbert Arenas,59.79818113865703,38.4,284.0,WAS,6,2006
Darrell Armstrong,25.258071601142102,9.2,47.0,DAL,11,2006
Chucky Atkins,48.06848112379279,21.9,103.0,MEM,4,2006
Leandro Barbosa,57.925616547334926,23.3,632.0,PHO,20,2006
Brent Barry,71.81186868686868,18.2,301.0,SAS,13,2006
Shane Battier,53.003533568904594,10.8,129.0,MEM,4,2006
Charlie Bell,49.91356957649093,23.1,108.0,MIL,5,2006
Raja Bell,63.43918344201871,17.9,673.0,PHO,17,2006
Mike Bibby,47.52176230236277,21.4,255.0,SAC,6,2006
Chauncey Billups,57.57602703183354,25.9,705.0,DET,18,2006
Andrew Bogut,43.58974358974359,13.6,172.0,MIL,5,2006
Bruce Bowen,64.57564575645756,9.8,442.0,SAS,13,2006
Earl Boykins,41.37736153721944,20.5,140.0,DEN,5,2006
Elton Brand,59.04288377874456,30.4,517.0,LAC,12,2006
Kwame Brown,57.203853733304136,20.9,225.0,LAL,7,2006
Kobe Bryant*,58.62193362193362,32.5,314.0,LAL,7,2006
Greg Buckner,54.005400540054005,24.0,137.0,DEN,5,2006
Pat Burke,56.28717077315207,37.1,7.0,PHO,3,2006
Antonio Burks,79.61026615969583,13.4,13.0,MEM,2,2006
Caron Butler,48.71529574064494,22.6,262.0,WAS,6,2006
Andrew Bynum,0.0,0.0,2.0,LAL,1,2006
Marcus Camby,43.17350670459163,17.0,175.0,DEN,5,2006
Brian Cardinal,74.52830188679246,7.9,22.0,MEM,3,2006
Vince Carter,55.951025056947614,39.3,450.0,NJN,11,2006
Sam Cassell,54.91881566380133,27.6,404.0,LAC,12,2006
Kelvin Cato,60.1063829787234,22.6,15.0,DET,4,2006
Tyson Chandler,53.40189873417722,5.4,104.0,CHI,6,2006
Jason Collins,44.72843450479233,5.6,302.0,NJN,11,2006
Brian Cook,45.96733981550735,29.5,78.0,LAL,7,2006
Austin Croshere,53.41880341880342,15.5,175.0,IND,6,2006
Erick Dampier,57.72374335921536,11.3,454.0,DAL,19,2006
Antonio Daniels,63.825608798114686,19.5,216.0,WAS,6,2006
Marquis Daniels,52.07018429689473,16.5,222.0,DAL,20,2006
Dale Davis,12.73414393690437,3.1,36.0,DET,8,2006
Carlos Delfino,36.24382207578254,8.8,32.0,DET,8,2006
Tony Delk,46.89582936583509,19.7,138.0,DET,16,2006
Luol Deng,46.74929332463579,17.2,180.0,CHI,6,2006
Boris Diaw,56.98804185351271,24.4,796.0,PHO,20,2006
DeSagana Diop,62.34015345268542,7.8,407.0,DAL,22,2006
Michael Doleac,57.50487329434698,11.8,72.0,MIA,8,2006
Chris Duhon,54.61165048543689,11.7,131.0,CHI,6,2006
Tim Duncan*,62.5,37.1,493.0,SAS,13,2006
Francisco Elson,60.0,4.2,75.0,DEN,5,2006
Maurice Evans,71.53179190751445,29.7,101.0,DET,16,2006
Reggie Evans,63.80716058135414,14.4,69.0,DEN,5,2006
Daniel Ewing,100.0,20.6,5.0,LAC,6,2006
Michael Finley,59.82451475671364,18.0,411.0,SAS,13,2006
T.J. Ford,55.93849416755037,21.1,162.0,MIL,5,2006
Jeff Foster,43.025362318840585,7.6,80.0,IND,4,2006
Dan Gadzuric,85.99068434252956,57.6,16.0,MIL,4,2006
Francisco Garcia,54.7884469217127,17.3,41.0,SAC,6,2006
Pau Gasol*,50.61349693251533,29.7,158.0,MEM,4,2006
Devean George,51.05948429920858,16.0,121.0,LAL,7,2006
Eddie Gill,,0.0,1.0,IND,2,2006
Manu Ginobili*,61.28435942774474,30.5,426.0,SAS,13,2006
Drew Gooden,57.346894611555946,21.2,282.0,CLE,13,2006
Ben Gordon,51.599180715298566,26.2,245.0,CHI,6,2006
Danny Granger,68.762278978389,16.8,162.0,IND,6,2006
Brian Grant,25.84977418588068,8.7,12.0,PHO,5,2006
Adrian Griffin,57.125051931865386,11.0,349.0,DAL,20,2006
Richard Hamilton,51.03078801030789,30.1,690.0,DET,18,2006
Othella Harrington,0.0,0.0,15.0,CHI,3,2006
Devin Harris,53.13199105145414,20.9,558.0,DAL,23,2006
David Harrison,45.57902973395931,23.3,31.0,IND,6,2006
Jason Hart,35.89989059080963,10.5,52.0,SAC,5,2006
Udonis Haslem,53.6109573879358,15.5,650.0,MIA,22,2006
Brendan Haywood,65.00351370344343,14.8,155.0,WAS,6,2006
Alan Henderson,0.0,0.0,9.0,CLE,2,2006
Kirk Hinrich,54.70414686117031,26.7,234.0,CHI,6,2006
Robert Horry,56.91471287801563,13.4,224.0,SAS,13,2006
Eddie House,40.92261904761904,17.6,130.0,PHO,14,2006
Josh Howard,54.640069384215096,25.2,824.0,DAL,23,2006
Larry Hughes,39.59597875569044,16.7,336.0,CLE,9,2006
Lindsey Hunter,46.16675993284834,19.8,217.0,DET,18,2006
Zydrunas Ilgauskas,49.98122770790314,21.3,354.0,CLE,13,2006
D.J. Mbenga,51.23927550047664,8.6,25.0,DAL,7,2006
Bobby Jackson,51.33304665663299,19.1,100.0,MEM,4,2006
Jermaine Jackson,0.0,0.0,4.0,MIL,2,2006
Jim Jackson,33.33333333333333,10.0,21.0,LAL,3,2006
Stephen Jackson,44.447483588621445,19.5,227.0,IND,6,2006
LeBron James,55.88022653331727,37.1,604.0,CLE,13,2006
Antawn Jamison,51.90533151059468,24.3,253.0,WAS,6,2006
Sarunas Jasikevicius,42.69166467637927,14.3,66.0,IND,6,2006
Richard Jefferson,63.30436236002007,30.3,437.0,NJN,11,2006
Jared Jeffries,47.417915205610456,11.9,215.0,WAS,6,2006
Anthony Johnson,59.15505076578902,27.5,242.0,IND,6,2006
DerMarr Johnson,26.88442211055276,10.7,34.0,DEN,3,2006
Ervin Johnson,53.47882454624028,9.9,11.0,MIL,3,2006
Dahntay Jones,74.59564974902398,21.4,46.0,MEM,4,2006
Damon Jones,43.38649155722327,7.4,181.0,CLE,13,2006
Eddie Jones,57.474584103512015,19.9,119.0,MEM,4,2006
Fred Jones,56.68604651162791,15.6,167.0,IND,6,2006
James Jones,46.10804530932326,12.7,353.0,PHO,20,2006
Chris Kaman,62.03801478352693,18.8,324.0,LAC,11,2006
Jason Kapono,,0.0,2.0,MIA,1,2006
Jason Kidd*,46.40438944664954,15.9,450.0,NJN,11,2006
Linas Kleiza,37.58389261744966,22.4,14.0,DEN,3,2006
Nenad Krstic,54.4267053701016,24.0,366.0,NJN,11,2006
Toni Kukoc*,74.11067193675889,22.5,53.0,MIL,3,2006
Shaun Livingston,52.82221551463929,14.0,332.0,LAC,12,2006
Corey Maggette,60.27918781725887,32.3,292.0,LAC,12,2006
Jamaal Magloire,50.44593088071348,18.1,135.0,MIL,5,2006
Shawn Marion,56.070978202125744,24.9,849.0,PHO,20,2006
Donyell Marshall,55.15111405250387,20.0,345.0,CLE,13,2006
Kenyon Martin,32.335907335907336,13.4,35.0,DEN,2,2006
Kevin Martin,59.12526997840173,21.9,197.0,SAC,6,2006
Walter McCarty,25.0,10.3,10.0,LAC,8,2006
Antonio McDyess,56.74413553431798,20.9,370.0,DET,18,2006
Aaron McKie,,0.0,8.0,LAL,1,2006
Andre Miller,48.44162269129287,23.5,182.0,DEN,5,2006
Brad Miller,47.651642796967145,18.1,166.0,SAC,6,2006
Mike Miller,50.11985181956854,18.4,107.0,MEM,4,2006
Cuttino Mobley,50.85841956726247,17.3,473.0,LAC,12,2006
Nazr Mohammed,78.33684844832781,20.8,94.0,SAS,8,2006
Alonzo Mourning*,71.99754901960786,18.8,226.0,MIA,21,2006
Lamond Murray,53.63748458692972,17.4,197.0,NJN,11,2006
Ronald Murray,41.57239819004525,14.7,399.0,CLE,13,2006
Bostjan Nachbar,,0.0,1.0,NJN,1,2006
Eduardo Najera,25.51020408163265,4.7,89.0,DEN,4,2006
Steve Nash*,61.35395443600666,26.5,798.0,PHO,20,2006
Rasho Nesterovic,62.36897274633124,11.9,114.0,SAS,9,2006
Ira Newble,116.33986928104576,35.6,11.0,CLE,5,2006
Andres Nocioni,67.30944151355285,29.6,230.0,CHI,6,2006
Dirk Nowitzki*,59.55717488789237,34.0,983.0,DAL,23,2006
Jermaine O'Neal,58.72969837587007,32.4,216.0,IND,6,2006
Shaquille O'Neal*,57.04517516902274,29.7,759.0,MIA,23,2006
Fabricio Oberto,32.52788104089219,11.2,34.0,SAS,7,2006
Lamar Odom,56.31313131313132,22.3,314.0,LAL,7,2006
Scott Padgett,51.93985307621672,18.1,9.0,NJN,3,2006
Jannero Pargo,59.87472365512159,45.5,19.0,CHI,5,2006
Smush Parker,40.69767441860465,12.6,258.0,LAL,7,2006
Tony Parker*,52.57870060281312,31.4,475.0,SAS,13,2006
Ruben Patterson,52.08333333333333,18.0,58.0,DEN,4,2006
Sasha Pavlovic,0.0,0.0,4.0,CLE,3,2006
Gary Payton*,52.25613802256137,12.6,560.0,MIA,23,2006
Eric Piatkowski,72.89330342838834,18.2,28.0,CHI,6,2006
Zoran Planinic,0.0,0.0,6.0,NJN,3,2006
Scot Pollard,0.0,0.0,15.0,IND,4,2006
James Posey,61.36044880785414,14.0,607.0,MIA,22,2006
Vitaly Potapenko,50.0,24.3,9.0,SAC,4,2006
Josh Powell,0.0,0.0,25.0,DAL,6,2006
Ronnie Price,0.0,0.0,9.0,SAC,4,2006
Tayshaun Prince,56.10412926391383,22.5,745.0,DET,18,2006
Vladimir Radmanovic,63.788335847159374,20.3,246.0,LAC,12,2006
Zeljko Rebraca,33.57142857142858,4.7,22.0,LAC,3,2006
Michael Redd,65.32416502946954,39.9,185.0,MIL,5,2006
Clifford Robinson,43.74337221633087,9.9,198.0,NJN,8,2006
Quinton Ross,57.368871151653366,16.1,294.0,LAC,12,2006
Michael Ruffin,34.72222222222222,1.5,70.0,WAS,6,2006
Luke Schenscher,92.6418439716312,20.9,17.0,CHI,3,2006
Wayne Simien,0.0,0.0,7.0,MIA,2,2006
Bobby Simmons,39.51048951048951,11.3,159.0,MIL,5,2006
James Singleton,33.33333333333333,8.6,12.0,LAC,7,2006
Joe Smith,51.2576622278588,19.4,106.0,MIL,5,2006
Eric Snow,48.51973684210527,11.8,408.0,CLE,13,2006
Jerry Stackhouse,48.7981588816911,22.9,711.0,DAL,22,2006
Peja Stojakovic,52.08333333333333,23.9,51.0,IND,2,2006
Mike Sweetney,50.656869294143846,18.2,120.0,CHI,6,2006
Donell Taylor,0.0,0.0,3.0,WAS,1,2006
Jason Terry,51.99374511336982,26.6,844.0,DAL,22,2006
Billy Thomas,11.366355587461111,7.6,14.0,WAS,3,2006
Etan Thomas,44.42004392094231,17.8,18.0,WAS,3,2006
John Thomas,51.23568414707656,6.8,56.0,NJN,8,2006
Kenny Thomas,58.572466400290594,12.9,148.0,SAC,6,2006
Kurt Thomas,57.14661061481871,8.7,6.0,PHO,1,2006
Tim Thomas,62.49999999999999,24.7,636.0,PHO,20,2006
Jamaal Tinsley,33.193277310924366,15.8,7.0,IND,1,2006
Jake Tsakalidis,59.92509363295879,12.8,59.0,MEM,4,2006
Nikoloz Tskitishvili,12.886597938144332,6.5,8.0,PHO,4,2006
Ronny Turiaf,71.67788581401146,23.0,25.0,LAL,3,2006
Beno Udrih,38.78986363148287,28.9,47.0,SAS,7,2006
Nick Van Exel,35.985877240630096,10.6,133.0,SAS,12,2006
Keith Van Horn,42.33700254022016,16.0,172.0,DAL,14,2006
Anderson Varejao,66.22728436140261,20.7,238.0,CLE,13,2006
Jacque Vaughn,38.84752347037876,9.6,159.0,NJN,11,2006
Sasha Vujacic,67.56756756756756,17.0,129.0,LAL,7,2006
Dwyane Wade*,59.28272798536712,36.3,959.0,MIA,23,2006
Antoine Walker,49.86281131279021,18.9,862.0,MIA,23,2006
Ben Wallace*,42.27605118829982,7.4,642.0,DET,18,2006
Rasheed Wallace,51.222142343637664,22.8,628.0,DET,18,2006
Luke Walton,49.778761061946895,18.9,235.0,LAL,7,2006
Hakim Warrick,45.17667607147656,26.9,43.0,MEM,3,2006
Bonzi Wells,65.63091754174557,30.5,249.0,SAC,6,2006
Jiri Welsch,60.58429118773947,25.3,15.0,MIL,4,2006
Jason Williams,52.3989898989899,16.6,686.0,MIA,23,2006
Mo Williams,52.84552845528455,26.0,75.0,MIL,5,2006
Corliss Williamson,55.33231279499936,34.7,11.0,SAC,3,2006
Metta World Peace,47.86215698787492,24.0,198.0,SAC,5,2006
Antoine Wright,37.57966195622056,21.7,10.0,NJN,5,2006
